Point Light (10)|0001.00900|0001.15300|-0001.11600|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0002.00000|Point|0000.74510|0000.09082|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light (12)|-0000.83200|0001.15300|-0001.11600|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0003.00000|0002.00000|Point|0000.53254|0000.00000|0000.74510|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light (9)|0000.03000|0001.13600|0001.18800|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0003.00000|0002.00000|Point|0000.00000|0000.74528|0000.08216|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light (11)|0000.84800|0001.15300|-0001.11600|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0002.00000|Point|0000.74510|0000.09082|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.12100|0001.28400|0000.99887|-0000.00234|0000.00800|-0000.04686|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.12100|0001.28400|0000.99887|-0000.00234|0000.00800|-0000.04686|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.12100|0001.28400|0000.99887|-0000.00234|0000.00800|-0000.04686|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.04200|0001.26100|0000.97691|0000.00000|0000.00000|-0000.21367|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0000.64623|0000.67062|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.04200|0001.26100|0000.97691|0000.00000|0000.00000|-0000.21367|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0000.64623|0000.67062|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.12100|0001.28400|0000.99887|-0000.00234|0000.00800|-0000.04686|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.04200|0001.26100|0000.97691|0000.00000|0000.00000|-0000.21367|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0000.64623|0000.67062|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light (10)|0001.00900|0001.15300|-0001.11600|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0002.00000|Point|0000.74510|0000.09082|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light (12)|-0000.83200|0001.15300|-0001.11600|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0003.00000|0002.00000|Point|0000.53254|0000.00000|0000.74510|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light (9)|0000.03000|0001.13600|0001.18800|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0003.00000|0002.00000|Point|0000.00000|0000.74528|0000.08216|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light (11)|0000.84800|0001.15300|-0001.11600|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0002.00000|Point|0000.74510|0000.09082|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.12100|0001.28400|0000.99887|-0000.00234|0000.00800|-0000.04686|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.12100|0001.28400|0000.99887|-0000.00234|0000.00800|-0000.04686|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.12100|0001.28400|0000.99887|-0000.00234|0000.00800|-0000.04686|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.12100|0001.28400|0000.99887|-0000.00234|0000.00800|-0000.04686|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.12100|0001.28400|0000.99887|-0000.00234|0000.00800|-0000.04686|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light (3)|-0000.52500|0001.21600|0000.57200|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0002.00000|Point|0000.00000|0001.00000|0000.09412|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light (2)|0000.64400|0001.21600|0000.43400|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0002.00000|Point|0000.85098|0000.00000|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light (5)|0000.71100|0001.21600|-0000.11700|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0002.00000|Point|0000.72549|0000.00000|0001.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light (4)|-0000.70700|0001.21600|0000.01700|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0002.00000|Point|0000.72549|0000.00000|0001.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light (1)|-0000.55100|0001.21600|-0000.68800|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0002.00000|Point|0000.85098|0000.00000|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|0000.58100|0001.21600|-0000.71400|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0002.00000|Point|0000.00000|0001.00000|0000.09412|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.12100|0001.28400|0000.99887|-0000.00234|0000.00800|-0000.04686|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.04200|0001.26100|0000.97691|0000.00000|0000.00000|-0000.21367|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0000.64623|0000.67062|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.12100|0001.28400|0000.99887|-0000.00234|0000.00800|-0000.04686|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light (1)|-0001.10806|0001.06801|0001.07256|0000.08090|-0000.89985|-0000.18931|-0000.38456|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0100.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0001.10800|0001.06701|0001.07202|-0000.07798|-0000.90850|-0000.19655|0000.36044|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0100.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|-0000.00300|0001.12100|0001.28400|0000.99887|-0000.00234|0000.00800|-0000.04686|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Spot Light|0000.00300|0000.97700|0001.35000|0000.00000|0000.99115|0000.13278|0000.00000|0001.00000|0001.00000|0001.00000|0000.80000|0010.00000|Spot|0001.00000|0001.00000|0001.00000|0001.00000|0077.80000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
Point Light|-0000.00770|0000.83870|0001.05000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0002.00000|0001.50000|Point|0000.00000|0000.76471|0000.00000|0001.00000|0030.00000|Soft|0001.00000|FromQualitySettings|0000.05000|0000.40000|0000.20000|24936193
