constIndex:135|chunk_maint2_5d (34)|localPosition.x:-0040.96000|localPosition.y:0034.93500|localPosition.z:0001.65490|localRotation.x:0000.00000|localRotation.y:0000.92388|localRotation.z:0000.38268|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41422
constIndex:67|chunk_exec3_1 (7)|localPosition.x:-0007.68000|localPosition.y:0035.84000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (8)|localPosition.x:-0010.24000|localPosition.y:0033.28000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (9)|localPosition.x:-0010.24000|localPosition.y:0035.84000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (10)|localPosition.x:-0010.24000|localPosition.y:0033.28000|localPosition.z:-0023.04000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (11)|localPosition.x:-0010.24000|localPosition.y:0035.84000|localPosition.z:-0023.04000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (12)|localPosition.x:-0012.80000|localPosition.y:0033.28000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (13)|localPosition.x:-0012.80000|localPosition.y:0035.84000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (14)|localPosition.x:-0012.80000|localPosition.y:0033.28000|localPosition.z:-0023.04000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (15)|localPosition.x:-0012.80000|localPosition.y:0035.84000|localPosition.z:-0023.04000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (16)|localPosition.x:-0015.36000|localPosition.y:0033.28000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (17)|localPosition.x:-0015.36000|localPosition.y:0035.84000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (18)|localPosition.x:-0015.36000|localPosition.y:0033.28000|localPosition.z:-0023.04000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (19)|localPosition.x:-0015.36000|localPosition.y:0035.84000|localPosition.z:-0023.04000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (20)|localPosition.x:-0025.60000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (21)|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (22)|localPosition.x:-0025.60000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (23)|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (24)|localPosition.x:-0028.16000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (25)|localPosition.x:-0028.16000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (26)|localPosition.x:-0028.16000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (27)|localPosition.x:-0028.16000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (28)|localPosition.x:-0030.72000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (29)|localPosition.x:-0030.72000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (30)|localPosition.x:-0030.72000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (31)|localPosition.x:-0030.72000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (32)|localPosition.x:-0023.04000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (33)|localPosition.x:-0023.04000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (34)|localPosition.x:-0017.92000|localPosition.y:0033.28000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (35)|localPosition.x:-0017.92000|localPosition.y:0035.84000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (36)|localPosition.x:-0019.57500|localPosition.y:0033.28000|localPosition.z:-0023.94500|localRotation.x:-0000.27060|localRotation.y:0000.65328|localRotation.z:0000.65328|localRotation.w:0000.27060|localScale.x:0001.41500|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (37)|localPosition.x:-0019.57500|localPosition.y:0035.84000|localPosition.z:-0023.94500|localRotation.x:-0000.27060|localRotation.y:0000.65328|localRotation.z:0000.65328|localRotation.w:0000.27060|localScale.x:0001.41500|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (38)|localPosition.x:-0022.14000|localPosition.y:0033.28000|localPosition.z:-0026.50000|localRotation.x:-0000.27060|localRotation.y:0000.65328|localRotation.z:0000.65328|localRotation.w:0000.27060|localScale.x:0001.41500|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (39)|localPosition.x:-0022.14000|localPosition.y:0035.84000|localPosition.z:-0026.50000|localRotation.x:-0000.27060|localRotation.y:0000.65328|localRotation.z:0000.65328|localRotation.w:0000.27060|localScale.x:0001.41500|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (40)|localPosition.x:-0021.38500|localPosition.y:0033.28000|localPosition.z:-0027.25500|localRotation.x:-0000.65328|localRotation.y:-0000.27060|localRotation.z:-0000.27060|localRotation.w:0000.65328|localScale.x:0001.41422|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (41)|localPosition.x:-0021.38500|localPosition.y:0035.84000|localPosition.z:-0027.25500|localRotation.x:-0000.65328|localRotation.y:-0000.27060|localRotation.z:-0000.27060|localRotation.w:0000.65328|localScale.x:0001.41422|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (42)|localPosition.x:-0018.82500|localPosition.y:0033.28000|localPosition.z:-0024.69500|localRotation.x:-0000.65328|localRotation.y:-0000.27060|localRotation.z:-0000.27060|localRotation.w:0000.65328|localScale.x:0001.41500|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (43)|localPosition.x:-0018.82500|localPosition.y:0035.84000|localPosition.z:-0024.69500|localRotation.x:-0000.65328|localRotation.y:-0000.27060|localRotation.z:-0000.27060|localRotation.w:0000.65328|localScale.x:0001.41500|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (10)|localPosition.x:-0007.68000|localPosition.y:0033.92000|localPosition.z:-0025.60000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (11)|localPosition.x:-0007.68000|localPosition.y:0033.92000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (12)|localPosition.x:-0010.24000|localPosition.y:0033.92000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (13)|localPosition.x:-0012.80000|localPosition.y:0033.92000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (14)|localPosition.x:-0015.36000|localPosition.y:0033.92000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (15)|localPosition.x:-0017.92000|localPosition.y:0033.92000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (16)|localPosition.x:-0017.92000|localPosition.y:0033.92000|localPosition.z:-0025.60000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (17)|localPosition.x:-0020.48000|localPosition.y:0033.92000|localPosition.z:-0025.60000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (18)|localPosition.x:-0020.48000|localPosition.y:0033.92000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (19)|localPosition.x:-0023.04000|localPosition.y:0033.92000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (20)|localPosition.x:-0023.04000|localPosition.y:0033.92000|localPosition.z:-0025.60000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (21)|localPosition.x:-0020.48000|localPosition.y:0033.92000|localPosition.z:-0023.04000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (22)|localPosition.x:-0025.60000|localPosition.y:0033.92000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (23)|localPosition.x:-0028.16000|localPosition.y:0033.92000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (24)|localPosition.x:-0030.72000|localPosition.y:0033.92000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (44)|localPosition.x:-0033.28000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (45)|localPosition.x:-0033.28000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (46)|localPosition.x:-0033.28000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (47)|localPosition.x:-0033.28000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (25)|localPosition.x:-0033.28000|localPosition.y:0033.92000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (48)|localPosition.x:-0035.84000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (49)|localPosition.x:-0035.84000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (50)|localPosition.x:-0035.84000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (51)|localPosition.x:-0035.84000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (26)|localPosition.x:-0035.84000|localPosition.y:0033.92000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (52)|localPosition.x:-0038.40000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (53)|localPosition.x:-0038.40000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (54)|localPosition.x:-0038.40000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (55)|localPosition.x:-0038.40000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (27)|localPosition.x:-0038.40000|localPosition.y:0033.92000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (56)|localPosition.x:-0040.96000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (57)|localPosition.x:-0040.96000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (58)|localPosition.x:-0040.96000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (59)|localPosition.x:-0040.96000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (28)|localPosition.x:-0040.96000|localPosition.y:0033.92000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (60)|localPosition.x:-0043.52000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (61)|localPosition.x:-0043.52000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (62)|localPosition.x:-0043.52000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (63)|localPosition.x:-0043.52000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (29)|localPosition.x:-0043.52000|localPosition.y:0033.92000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (64)|localPosition.x:-0046.08000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (65)|localPosition.x:-0046.08000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (66)|localPosition.x:-0046.08000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (67)|localPosition.x:-0046.08000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (30)|localPosition.x:-0046.08000|localPosition.y:0033.92000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (68)|localPosition.x:-0048.64000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (69)|localPosition.x:-0048.64000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (70)|localPosition.x:-0048.64000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (71)|localPosition.x:-0048.64000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (31)|localPosition.x:-0048.64000|localPosition.y:0033.92000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (72)|localPosition.x:-0051.20000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (73)|localPosition.x:-0051.20000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (74)|localPosition.x:-0051.20000|localPosition.y:0033.28000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:67|chunk_exec3_1 (75)|localPosition.x:-0051.20000|localPosition.y:0035.84000|localPosition.z:-0028.16000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (32)|localPosition.x:-0051.20000|localPosition.y:0033.92000|localPosition.z:-0028.16000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
